"";"sKNotes:notes";"item ### type";"item ### note";
"e7cdf4fb-b515-4035-aa7d-6ad014889e1e";;"Note sur l'exposition - 1923, Le Havre ###  ### Note sur les numéros d'identification ### ";"n°164 ###  ### Ancien numéro en AD 115 bis en doublon et non trouvé sur les sources anciennes. Correspond à un lot de trois aquarelles entré sous le numéro 350 du registre 1871-1957. Attention Le Port de Fécamp ne fait pas partie de ce lot de 3.NON VU lors du récolement 15/06/2015 ### ";"
"
"e7e008b2-fcd5-42c3-b292-68c35271105f";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ### ";"p. 45 du catalogue, ch. Animaux ###  ### n° 127 du catalogue, reprod. en noir et blanc ###  ### n° 30 du catalogue ### ";"
"
"e7eb3bc2-af67-413c-b838-7fdaf9b370f9";"";;;"
"
"e7ee9513-dc34-4756-8af0-9232158325e2";;"Note sur le multimedia ### ";"Imagette ### ";"
"
"e81a4a2c-fb7a-401b-988c-b18036eb093f";"";;;"
"
"e850da1a-157e-454f-9fc5-7a7e2b527c2d";;"Note sur l'exposition - 1870, Paris, Salon de 1870 ###  ### Note sur l'exposition - 1975, Cleveland, Paris ###  ### Note sur l'exposition - 2011, Le Havre, La Jeunesse d'un musée ###  ### Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"N° 1427 (Christophe Colomb,etc) ###  ### N° 286 du cat. ###  ### n° 1 ###  ### \"Dépôt de l'Etat en 1871, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"e8559d65-cc0f-470f-aaa8-9652d1d3c3c2";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2010, Le Havre, Degas inédit ### ";"s.n°. ###  ### s.n°. ### ";"
"
"e87f4f6b-bd65-42b7-a16e-eec3e063dc49";;"Note sur l'exposition - 2011, Rueil Malmaison, Les Peintres impressionnist ###  ### Note sur l'exposition - 2013, Grand-Quevilly, Lebourg, la Seine ### ";"Repr. p. 24 ###  ### n° 3 ### ";"
"
"e87f9f9a-f6f4-4565-ac88-1d2cc7a2ce6e";"";;;"
"
"e894985c-b358-4912-b380-8337f8b334bc";"";;;"
"
"e89650ee-6193-40d3-9708-50aa5c57973a";"";;;"
"
"e896d203-74bd-479f-a371-91bfb64290aa";;"Note sur l'exposition - 2006, Lyon, Géricault ###  ### Note sur l'exposition - 2007, Paris, Pau, Londres, La collection La Caze ###  ### Note sur l'exposition - 2011, Le Havre, La Jeunesse d'un musée ###  ### Note sur l'exposition - 2012, Clermont-Ferrand, Géricault. Au coeur de la ###  ### Note sur l'exposition - 2013, Ajaccio, Le peuple de Rome ###  ### Note sur les numéros d'identification ### ";"Repr. n° 128, p.177 ###  ### Fig. 90 ###  ### n° 16 ###  ### Reprod. n° 31 ###  ### Notice et repr. n° 4.3 pp. 144-145 ###  ### Musée du Louvre, département des peintures ### ";"
"
"e8ac504e-cf43-48b7-8719-6369b06a56e9";"";;;"
"
"e8b42b5a-3180-44f9-b512-2cb98a8038cf";;"Note sur les numéros d'identification ###  ### Note sur la localisation ### ";"NON VU lors du récolement 15/06/2015 ###  ### Localisé aux Musées d’Art et d’histoire, Le Havre, 11/03/2016 ### ";"
"
"e8d6fcdf-d1da-4587-8c38-d39ff07fd3db";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"e8e9af96-dac7-49e2-a1a6-7c96838f01c9";"";;;"
"
"e8fc3ac1-9d88-4881-94fc-ad1c483f2b90";;"Note sur l'exposition - 1949, Paris, Lépine ###  ### Note sur l'exposition - 1968, Paris ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Export DMF ### ";"N°18 ###  ### N°34, repr. ###  ### Cat.43, pp.114-115 repr. ### ";"
"
"e8fcd39d-52b9-4aae-8197-9f0de75b6115";"";;;"
"
"e90f5c8e-bb98-43f4-9a83-55b557cb997a";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"e911bf31-1d28-4f1b-b7a4-af9aa0ae72c7";"";;;"
"
"e91d94d2-ffa3-4d08-a1ee-467ce7b07195";"";;;"
"
"e948e5e7-51b7-4da4-98f0-247ab8238dac";;"Note sur l'exposition - 1979, Paris, Salon d'Automne ###  ### Note sur l'exposition - 2009, Le Havre, Deuxième Donation ###  ### Note sur le statut juridique ### ";"n°46 ###  ### s. n° ###  ### Acquis au Salon d'Automne de 1979 ### ";"
"
"e949b045-c48a-4683-952c-32203cfaf937";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 227 ### ";"
"
"e94e3825-4f6c-424a-9645-4e927734d11b";"";;;"
"
"e9642acd-3042-4fc4-8b33-0831fa45b2fb";"";;;"
"
"e96bb48c-144e-4026-8528-01936c61b8a4";;"Note sur l'exposition - 2014, Tokyo, Raoul Dufy : rétrospective, ### ";"n° 102 ### ";"
"
"e96f3789-a221-4d37-a74d-ca1cc86765eb";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"\"Dépôt de l'Etat en 1849, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"e9724466-09d6-4aea-a2a4-a0f38e7b6e9e";"";;;"
"
"e98044da-b3e1-470b-a9a8-0ddc6b594d75";"";;;"
"
"e98e9f55-c735-4f77-bb94-83c510f6da25";"";;;"
"
"e994ec51-2504-4f3d-996d-e1f9cf117a68";"";;;"
"
"e99c1b1f-a175-41ae-91ae-a9ad035c516e";"";;;"
"
"e9a063ae-0a14-40cc-a69d-3a922ea548e0";"";;;"
"
"e9b46f61-8fd9-4225-a47d-23f9d9cf3f15";"";;;"
"
"e9b474ca-4dc8-48ef-9115-43af16522c59";;"Note sur l'exposition - 1991, Bordeaux, Trophées de chasse ###  ### Note sur l'exposition - 2005, Bourg-en-Bresse, Le trompe-l'oeil dans tous ###  ### Note sur l'exposition - 2009, Nagoya, Bunkamura, Hyogo, Visual Deception ### ";"Notice p. 114, reprod. p. 115 ###  ### n°38, pp. 88-89 ###  ### Reprod. n° 24, p. 61 ### ";"
"
"e9b7b6c2-6218-4b0f-bfa5-8b6e8807fb1c";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"e9cc609e-a5fb-4d83-9fcc-b753a1f333a3";"";;;"
"
"e9d4e9b3-2d2d-4e75-a502-e684ebdde180";;"Note sur l'exposition - 1936, Paris, Peintures, aquarelles ###  ### Note sur l'exposition - 1955, Paris, 1850-1950 ###  ### Note sur l'exposition - 1966, Paris ###  ### Note sur l'exposition - 1976, Paris, Jongkind ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2007, Bordeaux, Peinture et société au temps des i ###  ### Export DMF ### ";"N°1 ###  ### N°60 ###  ### N°49, repr. (Paris, vue du bord de Seine) ###  ### N°25 ###  ### Cat.40, pp.108-109 repr. ###  ### Repr. et notice pp. 168-169 ### ";"
"
"e9da248d-e348-48a0-bbc6-6cde0187ddbd";"";;;"
"
"e9e7474b-1ca1-4233-b6f8-8885d1933db1";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1980, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 57 du catalogue, ch. Compositions avec personnages, sous le titre : Paysage. 1er plan une femme assise. ###  ### n° 40 du catalogue ###  ### n° 186 du catalogue, vignette en noir et blanc ### ";"
"
"e9e993c9-3f38-485f-90d5-d4ed7769f4cf";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1984-1985, Tokyo, Mitsukoshi, l'Aube de l'Impressi ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 2014, Tokyo, L'estuaire de la Seine - L'invention ###  ### Export DMF ### ";"p. 19 du catalogue, ch. AnimauxSous le titre : Vaches au bord d'une rivière (Etude). Paysage ###  ### n° 10 du catalogue, reprod. en coul. ###  ### n° 122 du catalogue, vignette en noir et blanc ###  ### n° 36 ### ";"
"
"ea2974f1-cf62-430a-8820-1d8c8ef0cf35";;"Note sur l'exposition - 1975, Paris, galerie Schmit ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2010, Le Havre, Degas inédit ### ";"n° 54, repr. p. 111 ###  ### s.n° ###  ### s.n° ### ";"
"
"ea395f89-4fd0-4747-964e-9827530655cc";"";;;"
"
"ea57af7a-368e-482e-8446-2784a42f935b";"";;;"
"
"ea586737-bbf7-48af-beb2-cfa590f6210a";"";;;"
"
"ea68e32e-34fc-49e7-9539-259fe9f82f7a";;"Note sur les numéros d'identification ### ";"5 croquis collés sur le même carton ### ";"
"
"ea717103-5e69-4fbc-997c-5fee1a2f0f6c";"";;;"
"
"ea89a50b-7cac-494c-923b-0703da51fc19";"";;;"
"
"ea8b9f03-d178-4a66-bdef-de23801c4cc0";;"Note sur le statut juridique ### ";"Entré dans les collections avant 1952. cf. (IV-5) Arnould, Reynold, Collections du musée des Beaux-Arts de la Ville du Havre, la peinture école française, additif, de la fin du XIXe à 1952 (oeuvres appartenant aux collections en 1952), octobre 1957 ### ";"
"
"ea912da5-ef2f-493e-aca3-5765519b85a5";"";;;"
"
"eab0279c-ded1-4229-a138-1b3860c77f86";"";;;"
"
"ead37030-9e08-48f8-9f1e-0162e0bec419";"";;;"
"
"eae16423-c471-4d68-8f7f-ed5b2d8508d1";"";;;"
"
"eafa25f4-2d3a-454b-9477-2237937b4805";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 47 du catalogue, ch. Animaux ###  ### n° 123 du catalogue, vignette en noir et blanc ### ";"
"
"eb0f37f5-88e9-47ea-850a-7661a932bdca";;"Note sur les numéros d'identification ### ";"Fiche créée dierctement à partir de l'objet le 1er avril 2008. Attribution du numéro inscrit au dos de l'oeuvre ### ";"
"
"eb12b30a-583c-4d9a-9d83-40beaeb8b641";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"eb1775c7-cb97-4af0-9dc1-121001f5fdd6";;"Note sur le multimedia ### ";"d’après Diane et Actéon de Titien ### ";"
"
"eb1a8100-b5ed-4a85-9550-6b53c3e0052f";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2009, Le Havre, Les nuages...là-bas...les merveill ### ";"Cat.16, p.57 repr. ###  ### Pas représenté dans catalogue ### ";"
"
"eb228d44-20f6-474e-ac85-3f63b6ec5ecf";"";;;"
"
"eb348233-bc79-4497-9da9-5af49abc65ad";"";;;"
"
"17c97700-d6c7-4ffa-ba2a-58cd2e77bc7b";"";;;"
"
"17cebb8a-578c-4176-a7d9-55734c84cce0";"";;;"
"
"17d182d3-8e84-461c-835d-e75619a81447";;"Note sur les numéros d'identification ### ";"Signalé comme don de l'auteur par Reynold Arnould mais l'information n'est pas confirmée par Access. ### ";"
"
"17ec9525-47ba-47d9-9ed3-6851508aa846";"";;;"
"
"17fcf7b4-6540-45c0-8c2b-ee0f6c95eaa0";"";;;"
"
"17fd0f46-9e4b-4b48-9206-e76cdd40fce1";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"180cb5fd-04e2-49db-ada8-c5550976e81b";;"Note sur le multimedia ###  ### note sur les expositions ### ";"Cliché Michel Devarieux ###  ### peut être le tableau \"Une petite rivière à Pont-L'Evêque\" présenté à l'exposition maritime du Havre de 1868. ### ";"
"
"18307015-03af-4f8f-ae59-dfdae934fb35";;"Note sur le multimedia ### ";"Imagette ### ";"
"
"183255ad-9022-47f1-8317-a846d25cc788";;"Note sur l'exposition - 1963, Le Havre, Musée-Maison de la ###  ### Note sur l'exposition - 1970, Bordeaux, Rétrospective Dufy ###  ### Note sur l'exposition - 1977, Le Havre, Musée des Beaux-Arts ### ";"n° 69 du catalogue ###  ### n° 204 du catalogue, pl. 71 ###  ### n° 102 du catalogue ### ";"
"
"184de8ac-0190-45b4-b71f-0847a4b01663";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"18550259-2c22-4f8c-85ef-41d8a9a23048";"";;;"
"
"18628ea2-e05f-4711-ba3f-70330b07f6a2";"";;;"
"
"186c6c69-421f-44ed-a16a-9a29d7bd8a5f";"";;;"
"
"186fc2ab-cc5d-4206-8cb1-045624f0d708";"";;;"
"
"18817683-3f52-4d6a-a768-4694b5f57716";"";;;"
"
"189e26f5-d94f-4dd0-94db-8bc88c717843";;"Note sur l'exposition - 1890, Le Havre, Société des Amis des ### ";"n°450 ### ";"
"
"18d2288b-46d5-4724-9a5c-1119e0d29459";"";;;"
"
"18d2c8d2-e585-43ce-ba9d-a04d995cd33f";"";;;"
"
"18d310a3-ba54-4572-baea-c9a11a3abdef";;"Export DMF ###  ### Note sur l'observation ### ";" ### Prix Esdragos 1966 ### ";"
"
"18d8e5e9-efcb-4731-a33c-2020ddc2be57";;"Note sur les numéros d'identification ### ";"changer le conditionnement : mousses en poluréthane jaunies ### ";"
"
"19050cff-ed43-4c05-b796-700d73b952cc";"";;;"
"
"1905c5c5-12ac-47cf-949d-655fdaea18f1";;"Note sur les numéros d'identification ### ";"41 sur inventaire 1871-1957, mais doublon avec 41 \"Gentilhomme vêtu de noir\" ### ";"
"
"1928b6f9-df41-4c9c-96db-d2a9a7fa86aa";"";;;"
"
"192e64f3-d100-434f-b310-d9bf4f79f774";"";;;"
"
"193b4236-330f-4901-b26b-93372bcb5202";"";;;"
"
"195192d5-aed4-47e2-a840-0dabe282ff45";"";;;"
"
"19654af8-b3ff-4b81-8360-4da9a399539e";"";;;"
"
"1965aa4e-5c1d-4f3d-8a21-e0f6b18d16d3";;"Note sur le multimedia ###  ### Note sur l'identification ### ";"D'arpès Frans HALS \"La Bohémienne\", vers 1630, huile sur bois, 58 x 52 cm	, Paris, Musée du Louvre, Département des Peintures, N° Inv MI 926.http://cartelfr.louvre.fr/cartelfr/visite?srv=car_not_frame&idNotice=10397&langue=fr ###  ### Etait indiqué \"d'après Murillo\" dans Arnould et sur la fiche micormusée ### ";"
"
"19725e4f-6963-4488-8517-d24f82b94d00";"";;;"
"
"198d6f30-4478-4f68-ba43-c7520e0d7744";;"Note sur les données patrimoniales ### ";"Acquis avec une subvention du FRAM ### ";"
"
"198ff20e-d45e-4e72-9c3c-f32b05c65a71";;"Note sur les numéros d'identification ### ";"Créee sans fiche carton ### ";"
"
"19929544-4c80-4484-9a1b-940d8f8350cd";"";;;"
"
"1996265b-a5e9-4e61-83d0-0c8e08f5173f";;"Note sur les numéros d'identification ### ";"n° D 109 : indication portée au dos de l'oeuvre.Fiche micro créée directement à partir de l'oeuvre. Pas de fiche carton ### ";"
"
"19aefd4c-3b01-4350-b30b-52ffb8088d0e";"";;;"
"
"19c1edce-577a-4503-a798-dcefd4b99b7e";"";;;"
"
"19c6a6dc-41bf-44cf-a7f9-c9aa183af61e";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 15/06/2015 ### ";"
"
"19d1d2e6-d5c7-4522-92e7-a6a9b8d4cf6e";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"Cat.23, pp.68-69 repr. ### ";"
"
"19d5cb74-03a7-4302-8332-b8b68d915805";"";;;"
"
"19d6ee35-3172-4c8a-a024-baa0a76b05b6";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1954, Nice, Musée Masséna ###  ### Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1971, Deauville, Deauville dans la ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1982, Villefranche sur Mer, E.Boudin ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1988, Caen, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1992, Honfleur, Greniers à sel : Musée Eugène Boud ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Note sur l'exposition - 2005, Trouville-sur-Mer, ### ";"n° 7 du catalogue ###  ### n° 14 du catalogue ###  ### n° 44 du catalogue. ###  ### n° 24 ###  ### p 12 du catalogue, ch. Paysages ###  ### n° 2 du catalogue. ###  ### n° 208, vignette en noir et blanc. ###  ### n° 79 ###  ### n° 150 du catalogueRepr. en coul. p. 125. ###  ### n° 10 du catalogue ###  ### repr. p. 78 ### ";"
"
"19db99f0-b969-4db0-a505-e04d4b83cf3f";"";;;"
"
"19df8cd7-ee11-45aa-9a59-b9ce7a0f8fea";"";;;"
"
"19e699c7-e7eb-4ec8-98bd-57a477f71cc9";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 15/06/2015 ### ";"
"
"19e6cb4b-a18b-40eb-9cc7-452aa5bcb4f4";"";;;"
"
"19ee2a8d-a32c-4e18-8e96-77d8c12caec2";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 222 ### ";"
"
"1a133582-a70a-4634-8c54-57eb1263910d";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"1a1f9b22-bee5-4d9d-89cb-6a89a2689f71";"";;;"
"
"1a39ea19-b742-47df-9333-008c4fb734dd";"";;;"
"
"1a45c52b-f28b-4d16-8223-24604de4aaa4";"";;;"
"
"1a5364a2-4f01-4b48-b421-b594f6800994";"";;;"
"
"1a6587a0-e3c2-4cf4-a60b-bff5202500b2";;"Note sur l'exposition - 2011, Le Havre, De Delacroix à Marquet ### ";"Repr. n° 9, p. 38 ### ";"
"
"1a6b2b24-5e99-4446-bd11-8e5064b5d2b4";"";;;"
"
"1a73e9bb-1b6c-46ee-8bb7-1d3aa2ff9dc2";"";;;"
"
"1a9b7ded-8061-4557-b779-f71356ce6817";"";;;"
"
"1aa246ad-e12a-42e6-89a4-73e73bca8346";"";;;"
"
"1abc148a-f24d-4059-90f8-7a85e31783a3";"";;;"
"
"1ad486f9-0e1d-4fc2-9a44-73af06398c8d";"";;;"
"
"1ae7400c-979f-4d21-8b5e-4cd269170b81";"";;;"
"
"1b031642-f8bf-4ef9-8a4b-8b2dd343324a";"";;;"
"
"1b077727-6dfa-4b07-9bec-a8ad3ade1092";;"Note sur le statut juridique ### ";"1800 francs ### ";"
"
"1b0fccdc-1f54-4743-b199-4856253c6fcc";;"Note sur le statut juridique ### ";"pas d'information ### ";"
"
"1b15028b-6fb9-4d1c-9cb7-bcaf0709dd91";;"Récolement ### ";"Fiche créée après l'achèvement du récolement 2015Oeuvre présente surl'inventaire 1871-1957, mais absente des catalogues Arnould.VD 12/08/2016 ### ";"
"
"1b165ff2-f344-435c-8fe6-3b0bb168660c";;"Note sur l'exposition - 2007, Le Havre, Brasilia. Chandigarh. Le Havre ###  ### Note sur l'exposition - 2009, Caen, Voyages pittoresques ###  ### Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ###  ### Note sur le statut juridique ### ";"p. 80 ###  ### Notice p.444 ###  ### Repr. p. 15 ###  ### Acquis avec 30 autres photographies en 2004 avec l'aide du Fonds Régional d'Acquisition des Musées de Haute-Normandie. ### ";"
"
"1b1ce7cf-64ce-42cd-81c0-f5c3a611fc9a";"";;;"
"
"1b1e264e-2a0d-4bd4-93f6-e0f486a89772";"";;;"
"
"1b204500-9961-4a61-abf1-35b581304f07";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement du 02/06/2015 ### ";"
"
"1b21c2c7-852f-4bed-9fa7-4e1f0ba1e71a";"";;;"
"
"1b21dbe1-c544-4c6d-a632-d4b400a5037c";;"Note sur le statut juridique ### ";"Achetée à Mme Adam 8 rue de Gaillard 91620 La Ville du Bois, le 4 mars 1978 pour 64 320 francs ### ";"
"
"1b2c6de5-8bda-4706-98e8-918395dd91a0";"";;;"
"
"1b3851cb-91bc-44bc-b2d0-0df5c007863b";"";;;"
"
"1b3b3742-bca1-4b00-afa0-498cf14ed8a7";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2010, Le Havre, Degas inédit ### ";"s.n° ###  ### s.n° ### ";"
"
"1b4bfc5c-0d5c-4d5f-9ef7-fc828e85d30b";"";;;"
"
"1b6139d1-a31f-48c9-abba-4da2c4d65e44";"";;;"
"
"1b752a7d-0288-4c26-8978-17e613570060";"";;;"
"
"1b88511f-57fe-47a5-9bc1-1b336cd604c5";"";;;"
"
"1baa88d8-ed71-4bb6-9a37-5ea13870ac48";"";;;"
"
"1bb88530-98de-4953-aaf8-a2d315d6cc6a";"";;;"
"
"1bdc40dc-d6d1-43e3-ba9f-bf2a4cd7bfb4";"";;;"
"
"1bee0964-d74c-4eb2-a73e-d1c736785994";;"Note sur le statut juridique ### ";"Loterie de la Société des Amis des Arts du Havre ### ";"
"
"1c25ef21-5a8a-4159-97d3-dc101dca447f";;"Note sur le statut juridique ### ";"Entré dans les collection avant 1952. Pas de trace dans l'inventaire. Mentionné dans le catalogue R.Arnould 1952 ### ";"
"
"1c32ba48-303f-4879-8186-48ed41b0103d";;"Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1988, Chichester, The Bishop Palace ### ";"n° 67 du catalogue, vignette en noir et blanc ###  ### n° 9 du catalogue ### ";"
"
"1c48e2f5-4e14-475e-9d73-974b20c4deb8";"";;;"
"
"1c5664f6-252f-4892-933f-45849ba63892";"";;;"
"
"1c5dbfd3-f092-41c6-88ce-3d984dbbd513";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"1c62cc5b-97a1-4862-b827-26ef3d8842b4";"";;;"
"
"1c75f555-ee65-402e-a05c-c49ec551589d";"";;;"
"
"1c84d7e6-2d5b-4f46-8dc6-e8f381fe9d12";;"Note sur l'exposition - 2002, Le Havre, Les Bâtisseurs ###  ### Note sur l'exposition - 2007, Le Havre, Brasilia. Chandigarh. Le Havre ###  ### Note sur l'exposition - 2009, Caen, Voyages pittoresques ###  ### Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ###  ### Note sur le statut juridique ### ";"Repr. p. 126-127 ###  ### Repr. p. 85 ###  ### Notice p.444 ###  ### Repr. p. 21 ###  ### Acquis avec 30 autres photographies en 2004 avec l'aide du Fonds Régional d'Acquisition des Musées de Haute-Normandie. ### ";"
"
"1c8897bb-f42a-41aa-809b-a2a1fd29d727";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Extrait du livre \"Jazz\" n° 83.116NON VU lors du récolement 15/06/2015 ###  ### Extrait du livre \"Jazz\" n° d'inventaire 83.116. ### ";"
"
"1ca4673a-5d61-40a0-8be7-3f166837f265";;"Note sur l'exposition - 1930, Paris, Pissarro ###  ### Note sur l'exposition - 1936, Paris, Pissarro ###  ### Note sur l'exposition - 1955, Paris, 1850-1950 ###  ### Note sur l'exposition - 1975, Tucson ###  ### Note sur l'exposition - 2005, New York, Cézanne & Pissarro ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ### ";"N°33 (Auvers) ###  ### N°22 ###  ### N°91 (Auvers, rue de village) ###  ### (Auvers-Rue de village) ###  ### Repr.n°71, p.171 ###  ### Cat.53, p.134-135 repr. ###  ### Cat.27, p.83 repr. ### ";"
"
"1cbadf60-8eaf-4a5c-86b0-aa35bc6a1b0e";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"1cc2ce61-87f3-4d10-8dab-363f46d0f54f";"";;;"
"
"1cc4d90b-f6a6-4402-b4b4-eaf48c29f1c8";"";;;"
"
"1ced5c14-5e56-493d-b243-02854c4c4460";"";;;"
"
"1d112a2d-eb7a-4b61-ab81-99c2c057e2c2";"";;;"
"
"1d2e3abf-e304-457c-86dc-f6405a57fa48";"";;;"
"
"1d2e62bd-0c30-473e-88b2-235177c40ce9";;"Note sur l'exposition - 1970, Metz, musées, Exposition Chastel ### ";"1970, Metz, Exposition Chastel, musées municipaux, juin - décembre. ### ";"
"
"1d49f1ab-bd24-4ca9-abd2-87cfc0312582";"";;;"
"
"1d5ac68f-2c68-412e-aa8a-3cc405c29869";;"Récolement ### ";"Enregistré comme un dépôt sur la base mais sur l'inventaire comme une entrée simple. Considéré comme un dépôt par Arnould. Pas sur les listes du CNAP, Louvre ou Orsay.Pas d'information au dos attestant d'un dépôt.A régulariser comme propriété de la commune ### ";"
"
